"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","zipcode","yr_old","renovated_status"
"13587",399,2,1,940,4800,1,0,0,4,6,940,0,98116,110,1
"13588",312.5,2,1,880,6345,1,0,0,3,7,880,0,98106,NA,0
"13589",370,3,2,1650,8254,1,0,0,5,7,1060,590,98155,70,0
"13590",1240,4,4,3820,13224,2,0,0,3,10,3280,540,98004,31,0
"13591",230,3,2,1900,9630,1,0,0,3,8,1900,0,98023,54,0
"13592",1275,4,2,3720,8448,1,0,3,4,9,1960,1760,98199,74,0
"13593",294.35,3,1,1410,NA,2,0,0,3,6,1210,200,98106,96,0
"13594",208.95,3,1,960,5700,1,0,0,4,5,960,0,98056,65,0
"13595",515,2,2,1930,5570,1,0,0,3,8,1930,0,98053,16,0
"13596",965,4,2,3420,9575,2,0,0,3,11,3420,0,98027,27,0
"13597",925,4,3,3010,NA,2,0,2,3,9,2240,770,98122,98,1
"13598",654.5,4,1,1780,5000,2,0,0,3,8,1780,0,98115,74,0
"13599",364,4,2,2080,11050,1,0,0,4,8,2080,0,98059,52,0
"13600",150,2,1,1250,5208,1,0,0,3,7,1050,200,98002,70,0
"13601",349.95,5,3,2257,10117,1,0,0,3,8,1363,894,98188,16,0
"13602",585,3,2,1670,5000,2,0,0,4,7,1670,0,98117,109,0
"13603",801.501,4,2,2250,13500,2,0,0,4,9,2250,0,98007,41,0
"13604",610,NA,2,1650,221720,1,0,0,3,7,1650,0,98024,29,0
"13605",382,5,2,2880,NA,2,0,0,4,8,2880,0,98042,31,0
"13606",495,4,3,3620,403693,2,0,2,3,9,3620,0,98022,41,0
"13607",447.5,3,2,1950,6504,1,0,0,3,8,1530,420,98115,68,0
"13608",575,4,2,2280,9491,1,0,0,4,7,1290,990,98008,55,0
"13609",565,2,2,1740,4736,2,0,2,NA,7,1040,700,98144,114,0
"13610",348.58,3,1,1220,7876,1,0,0,3,7,1220,0,98034,55,0
"13611",459,4,2,2260,9703,1,0,0,2,8,1660,600,98052,43,0
"13612",375,4,2,1790,61419,2,0,2,2,7,1790,0,98019,33,0
"13613",310,4,2,2440,7093,2,0,0,3,7,2440,0,98030,22,0
"13614",210,3,2,1400,9600,1,0,0,4,7,1400,0,98003,57,0
"13615",384.205,3,3,1810,3292,2,0,0,3,8,1810,0,98065,7,0
"13616",180,2,1,1400,4500,1,0,0,3,7,900,500,98055,99,0
"13617",310,2,1,1400,4500,1,NA,0,3,7,900,500,98055,99,0
"13618",427.5,4,2,2010,6294,2,0,0,3,7,2010,0,98028,21,0
"13619",780,3,3,2520,2152,2,0,0,3,8,1560,960,98119,96,1
"13620",1762,3,2,3060,16000,2,0,0,3,10,NA,0,98039,33,0
"13621",339.95,4,2,2150,4000,2,0,0,3,7,NA,0,98038,11,0
"13622",820,3,2,2880,9750,2,0,0,3,10,2880,0,98006,32,0
"13623",398,2,2,1300,3865,1,0,0,3,8,1300,0,98053,15,0
"13624",492,3,2,2770,39927,1,0,0,4,8,1580,1190,98027,43,0
"13625",240,4,2,1780,14810,1,0,0,4,8,1180,NA,98032,71,0
"13626",599.95,4,4,3730,15029,2,0,2,3,10,2440,1290,98042,30,NA
"13627",105.5,2,1,930,7740,1,0,0,1,5,930,0,98148,89,0
"13628",445,2,1,930,7740,1,0,0,1,5,930,0,98148,89,0
"13629",390.5,2,2,1460,426450,1,0,0,5,7,960,500,98022,55,0
"13630",255,3,2,1310,8454,1,0,0,3,7,1310,0,98042,27,0
"13631",675.75,4,2,2770,10274,2,0,0,3,9,2770,0,98029,32,0
"13632",1640,3,3,3140,5445,2,0,3,NA,10,2240,900,98109,108,0
"13633",353.5,4,2,NA,9239,2,0,0,3,7,1770,0,98038,17,0
"13634",765,3,1,1220,7585,1,NA,0,4,7,1220,0,98004,67,0
"13635",563.5,4,2,2190,4944,2,0,0,3,8,2190,0,98065,22,0
"13636",439,4,2,1800,5465,1,0,0,3,7,900,900,98118,79,0
"13637",975,5,3,3100,10014,1,0,2,4,9,1660,1440,98040,48,0
"13638",469.9,3,2,2270,4399,2,0,0,3,7,NA,0,98065,14,0
"13639",252,NA,1,1300,8184,2,0,0,3,6,1300,0,98155,74,0
"13640",495,3,2,1769,9300,1,0,0,4,7,1769,0,98166,66,1
"13641",570,6,2,3370,15625,1,0,0,3,8,1770,1600,98166,57,0
"13642",327,4,2,1630,5361,2,0,0,3,7,1630,0,98144,22,0
"13643",898,2,2,2470,7658,1,0,0,4,8,1480,990,98199,67,0
"13644",300,4,2,2600,8572,2,0,0,3,8,2600,0,98001,18,0
"13645",418.5,3,2,1800,12440,1,0,0,3,8,1220,NA,98074,43,0
"13646",450,4,2,2240,4616,2,0,NA,3,7,1840,400,98056,20,0
"13647",403,3,2,1960,13100,1,0,2,5,8,1650,310,98166,64,0
"13648",440,3,1,1710,6556,2,0,0,4,7,1200,NA,98133,95,0
"13649",350,4,2,2140,4959,1,0,0,3,7,1080,1060,98118,56,0
"13650",240,3,2,1400,6200,1,0,0,3,6,700,700,NA,73,0
"13651",460,2,1,890,2100,1,0,0,4,6,760,130,98107,102,0
"13652",825,4,1,1820,4000,2,0,0,3,8,1820,0,98102,98,0
"13653",267.5,3,2,1860,12000,1,0,0,4,7,NA,0,98092,45,0
"13654",201,3,1,1220,22443,1,0,0,4,7,1220,0,98001,49,0
"13655",479.5,3,3,2300,4637,2,0,0,3,8,2300,0,98065,13,0
"13656",210,2,1,1520,4700,2,0,0,4,7,1520,0,98092,43,0
"13657",445,2,1,1440,3225,1,0,0,3,7,960,480,98103,106,0
"13658",265,3,2,1170,8148,1,0,0,3,7,1170,0,98155,69,0
"13659",399,3,2,1170,8148,1,0,0,3,7,1170,0,98155,69,0
"13660",785,4,2,3200,53357,2,0,0,4,9,3200,0,98077,49,0
"13661",831.5,5,2,4470,35124,2,0,0,3,11,4470,0,98072,37,0
"13662",360,4,2,2570,4557,2,0,0,3,7,2570,0,98042,12,0
"13663",655,3,2,2370,7916,2,0,0,3,9,2370,0,98056,31,0
"13664",449.95,4,2,1800,10150,2,0,0,4,7,1800,0,98034,63,0
"13665",612,NA,2,2300,7000,1,0,0,3,8,1290,1010,98052,46,0
"13666",575,3,2,3240,33661,NA,0,0,3,8,3240,0,98059,20,0
"13667",557,3,2,2280,18241,1,0,0,3,9,960,1320,98011,26,0
"13668",375,4,2,1870,12500,1,0,1,5,6,1030,840,98056,78,0
"13669",369,3,2,1820,99752,1,0,0,4,NA,1820,0,98092,52,0
"13670",330,5,NA,2390,6282,1,0,0,4,7,1290,1100,98118,55,0
"13671",1031,4,2,2110,6708,1,0,3,3,8,1410,700,98105,80,0
"13672",550,2,1,980,4800,1,0,0,4,7,980,0,98103,NA,0
"13673",338,3,2,1250,7710,1,0,0,4,7,1250,0,98155,74,0
"13674",1900,4,2,3680,13351,2,0,2,NA,9,3680,0,98004,75,1
"13675",235,3,1,2230,8163,1,0,0,3,7,1230,1000,98118,55,0
"13676",349.95,1,1,1230,9300,2,0,0,4,6,1230,0,98133,103,0
"13677",300,5,2,2093,10350,2,0,0,5,7,2093,0,98058,58,0
"13678",431,3,2,1660,12865,1,0,0,5,7,1660,0,98056,54,0
"13679",280,5,2,1630,20750,1,0,0,4,7,1100,530,98042,46,0
"13680",295,4,2,1677,7209,2,0,0,3,7,1677,0,98023,NA,0
"13681",445,4,2,2990,6383,2,0,0,3,7,2990,0,98038,18,0
"13682",550,5,1,2150,262231,2,0,0,3,7,2150,0,98065,121,1
"13683",515,4,2,2890,15067,2,0,0,3,9,2890,0,98024,18,0
"13684",555,3,2,NA,158558,1,0,0,4,9,3050,0,98055,34,0
"13685",265,3,2,1410,2500,2,0,0,3,7,1410,0,98146,15,0
"13686",597,4,2,2280,2432,2,0,0,5,8,1520,760,98103,100,0
"13687",661,2,1,1260,5800,1,0,0,4,7,1260,0,98199,82,0
"13688",362.764,3,2,1460,4350,2,0,0,3,7,1460,0,98053,13,0
"13689",427,4,2,1600,14000,1,0,0,3,8,1310,290,98125,71,0
"13690",405,3,2,2020,8531,1,0,0,3,7,2020,0,98011,56,0
"13691",157,3,2,1170,11530,1,0,0,3,7,1170,0,98198,61,0
"13692",246.5,3,2,1170,11530,1,0,0,3,7,1170,0,NA,61,0
"13693",386.5,2,NA,1280,11071,1,0,0,3,7,850,430,98074,37,0
"13694",300,4,2,2680,15508,2,0,0,3,8,2680,0,98023,22,0
"13695",240,3,2,1770,8571,1,0,0,NA,8,1270,500,98023,43,0
"13696",818.5,5,4,4790,12957,2,0,1,3,9,3110,1680,98006,16,0
"13697",249,3,2,1300,8500,1,0,0,4,7,1300,0,98022,57,0
"13698",580,4,2,2610,7700,1,0,0,3,8,1700,910,98027,44,NA
"13699",2340,4,2,4500,35200,1,0,0,3,13,4500,0,98006,33,0
"13700",333,4,2,2100,7366,2,0,0,3,8,2100,0,98042,24,0
"13701",230,2,2,1340,7605,1,0,0,3,7,1340,0,98022,29,0
"13702",360.5,3,1,970,6180,1,0,3,3,6,970,0,98118,47,0
"13703",265,3,2,2200,7200,1,0,0,3,8,1270,930,98032,59,0
"13704",490,2,1,990,5000,1,0,0,3,7,990,0,98116,80,0
"13705",600,2,2,1180,5000,1,0,0,2,7,880,300,98107,96,0
"13706",307.5,3,1,980,6530,1,0,0,3,7,980,NA,98034,52,0
"13707",670,NA,2,2370,9636,1,0,0,3,8,1660,710,98033,45,0
"13708",247.2,NA,2,1910,10583,2,0,0,4,7,1910,0,98002,99,1
"13709",2600,4,4,5270,12195,2,1,4,3,11,3400,1870,98027,42,0
"13710",440,3,2,1430,8400,1,0,0,4,7,1430,0,98008,60,0
"13711",700,4,2,2490,7694,2,0,0,3,8,2490,0,98029,34,0
"13712",756.1,4,2,2000,8317,2,0,0,4,8,2000,0,98126,104,0
"13713",555,4,3,2600,19275,1,0,0,NA,8,1620,980,98006,43,0
"13714",830,5,4,2880,3750,2,0,2,3,8,2270,610,NA,20,0
"13715",180,3,1,1010,8863,1,0,0,4,6,1010,0,98022,31,0
"13716",775,5,4,3290,5600,2,0,0,3,9,2670,620,98052,17,0
"13717",220,4,2,1530,18400,2,0,0,4,6,1530,0,98002,83,0
"13718",650,4,3,2020,15810,1,0,0,4,9,1620,400,98005,54,0
"13719",410,3,2,1340,9975,1,0,0,4,7,1340,0,98033,60,0
"13720",339.995,4,2,2180,5367,2,0,0,3,7,2180,0,98038,21,0
"13721",1160,5,2,2870,9680,1,0,4,NA,9,1440,1430,98008,55,0
"13722",440,3,3,2070,9697,2,0,0,4,7,1330,740,98188,92,0
"13723",275,2,2,930,7080,1,0,0,3,6,930,0,98106,98,1
"13724",766,3,2,2270,9822,2,0,0,3,9,2270,0,98052,33,0
"13725",231.5,3,2,1630,7900,1,0,0,4,7,1130,500,98023,NA,0
"13726",472,3,2,2770,89298,2,0,0,3,9,2770,0,98045,17,0
"13727",1325,4,2,4010,37076,2,0,0,4,12,4010,0,98052,31,0
"13728",265,4,2,1970,8390,1,0,0,3,7,1140,830,98178,66,0
"13729",325,2,1,790,6000,1,0,0,3,7,790,0,98118,73,0
"13730",364.5,NA,2,1740,8424,1,0,0,5,7,1040,700,98133,67,0
"13731",322.5,2,1,1130,8184,1,0,0,3,6,1130,0,98155,74,0
"13732",338.9,3,2,1180,4000,1,0,0,3,7,1040,140,98118,92,0
"13733",910,5,2,2350,4000,2,0,0,3,9,2350,0,98112,28,0
"13734",1015,5,2,2350,4000,2,0,0,3,9,2350,0,98112,28,0
"13735",459.95,3,2,1850,6869,1,0,2,5,6,1100,750,98166,102,1
"13736",584.95,4,3,3220,6224,2,0,0,3,9,3220,NA,98059,12,0
"13737",252,3,2,2050,11313,1,0,0,3,7,1520,530,98023,34,0
"13738",270,3,2,1430,8470,1,0,0,3,7,1190,240,98022,29,0
"13739",750,4,2,3210,8938,2,0,0,3,10,3210,0,98075,16,0
"13740",775,3,2,3520,12350,1,0,4,4,8,1530,1990,98116,61,0
"13741",325,3,2,2260,8120,2,0,0,3,8,2260,0,98023,17,0
"13742",810,5,3,3290,6422,2,0,0,3,9,3290,0,98074,9,0
"13743",409,2,2,1640,2128,2,0,0,4,NA,1640,0,98028,47,0
"13744",400,4,2,1580,NA,1,0,0,3,7,1130,450,98144,74,0
"13745",530,4,2,1940,8270,2,0,0,5,7,1940,0,98133,59,0
"13746",580,3,2,1580,8506,2,0,0,3,7,1580,0,98033,34,0
"13747",491.3,3,2,1750,11340,1,0,1,4,7,1300,450,98074,34,0
"13748",272,4,3,1810,7350,1,0,0,4,7,1200,610,98030,41,0
"13749",599.95,3,2,1970,106722,1,0,NA,3,9,1970,0,98022,36,0
"13750",464,3,2,1770,5146,2,0,0,3,8,1770,0,98029,29,0
"13751",471.001,3,2,1800,6000,1,0,0,5,7,900,900,98103,116,0
"13752",230,3,2,1500,11616,1,0,0,3,7,1100,400,98031,41,0
"13753",358,3,1,940,6695,1,0,0,4,6,940,0,98008,62,0
"13754",510,3,2,2340,6183,1,0,0,3,7,1210,1130,98115,92,0
"13755",86.5,3,1,840,9480,1,0,0,NA,6,840,0,98023,61,0
"13756",199.95,3,NA,840,9480,1,0,0,3,6,840,0,98023,61,0
"13757",1712.5,3,3,2940,5432,3,0,3,4,10,2440,500,98109,43,0
"13758",850,3,3,3180,3680,2,0,0,4,9,2190,990,98126,103,0
"13759",542,4,2,2020,3440,2,0,0,4,7,1480,540,98117,93,0
"13760",102.5,2,1,820,4320,1,0,0,3,5,820,0,98106,84,0
"13761",718,3,2,4060,136290,1,0,0,3,8,2810,1250,98045,26,0
"13762",625,4,2,NA,22194,1,0,0,4,8,2180,480,98008,44,0
"13763",350,3,1,1010,11244,1,0,0,4,7,1010,0,98155,74,0
"13764",216,2,1,710,5120,1,0,0,3,6,710,0,NA,103,0
"13765",340,3,1,980,7228,2,NA,0,3,7,980,0,98133,75,0
"13766",505,3,1,1100,5400,2,0,0,3,7,1100,0,98199,113,0
"13767",372,5,2,2840,6010,2,0,0,3,8,2840,0,98001,18,0
"13768",263.85,4,2,2300,7524,2,0,0,4,NA,2300,0,98023,43,0
"13769",1350,4,3,5370,20388,NA,0,4,4,11,5370,0,98198,31,0
"13770",325,4,2,2280,9899,2,0,0,3,8,2280,0,98058,34,0
"13771",289,2,1,1010,NA,1,0,0,3,6,890,120,98106,97,0
"13772",364,3,2,1420,6600,1,0,0,3,NA,1160,260,98028,34,0
"13773",610,4,2,2100,8800,1,0,0,5,8,1250,NA,98033,41,0
"13774",531.5,4,3,3110,49765,1,0,0,4,8,3110,0,98010,63,1
"13775",402.5,NA,2,2160,9540,2,0,0,3,8,2160,0,98028,42,0
"13776",375,2,1,820,6250,1,0,0,4,5,820,0,98136,99,0
"13777",537.5,5,2,4340,9108,1,0,0,5,8,2170,2170,NA,42,0
"13778",375,3,2,2100,9066,1,0,0,3,8,1440,660,98188,59,0
"13779",293.55,4,2,1250,8840,1,0,0,4,7,910,340,98198,42,NA
"13780",585,6,NA,3870,43787,2,0,0,3,8,2700,1170,98077,45,0
"13781",225,2,2,1360,2693,2,0,0,3,6,1360,0,98038,18,0
"13782",185,4,1,1400,8684,2,0,0,3,7,1400,0,98146,64,0
"13783",402,3,2,1450,7375,1,0,0,3,7,1010,440,98034,53,0
"13784",585,5,2,1880,16617,1,0,0,3,7,960,920,98007,58,0
"13785",549,2,2,1380,953,3,0,0,3,9,1380,0,98103,15,0
"13786",1810,3,2,2910,15626,2,0,0,4,9,2510,400,98199,98,0
"13787",345,3,2,1380,10529,1,0,0,3,7,1380,0,98034,54,0
"13788",302.5,3,2,3100,11985,1,0,0,4,7,1790,1310,98198,58,0
"13789",218.5,4,2,1400,25500,1,0,0,4,7,1400,0,98042,57,0
"13790",705,2,2,1650,6840,NA,0,0,5,7,1650,0,98103,105,0
"13791",191,3,1,840,5525,1,0,0,5,6,840,0,98042,52,0
"13792",695,3,2,2550,45254,2,0,0,3,9,2550,0,98053,20,0
"13793",350,2,NA,2820,11770,2,0,0,3,7,1630,1190,98168,74,0
"13794",480,3,2,1710,4080,1,0,0,4,7,1130,580,98136,42,0
"13795",220,3,1,820,5200,1,0,0,4,6,820,0,98042,44,NA
"13796",535,4,2,2620,33578,2,0,0,3,7,NA,0,98075,44,0
"13797",1000,2,2,2430,23400,1,0,4,3,10,2430,0,98177,70,0
"13798",592,3,2,1560,7424,1,0,0,5,8,1560,0,98117,81,0
"13799",775,4,2,3060,6826,2,0,0,3,9,3060,0,98052,17,0
"13800",320,3,2,1680,4584,2,0,0,3,7,1680,0,98056,18,0
"13801",760,3,NA,3320,15022,2,0,0,3,10,3320,0,98166,32,0
"13802",640,3,2,2390,8315,2,NA,0,4,9,2390,0,98074,31,0
"13803",253.2,3,1,1360,5840,1,0,0,4,5,1360,0,NA,68,0
"13804",228,2,1,1800,9236,1,0,0,3,7,1800,0,98030,67,0
"13805",325,3,1,1160,9525,1,0,0,4,7,1160,0,98077,53,NA
"13806",530,4,3,4160,35654,2,0,0,3,8,2760,1400,98027,48,0
"13807",300,4,2,1660,3200,2,0,0,3,7,1660,0,98038,10,0
"13808",418,3,2,1410,6030,2,0,0,4,7,1410,0,98103,91,0
"13809",415,4,2,2230,9625,1,NA,4,3,8,1180,1050,98178,66,0
"13810",384,3,2,1700,4000,2,0,0,3,7,1700,0,98065,18,0
"13811",325,3,2,2070,8337,2,0,0,3,8,2070,0,98030,24,0
"13812",600,3,2,2300,12682,1,0,2,3,8,2300,0,98028,66,0
"13813",760,4,2,3040,9690,1,0,0,4,9,1940,1100,98005,43,0
"13814",168,2,2,1220,3568,2,0,0,4,8,1220,0,98198,45,0
"13815",405,3,1,960,3960,1,0,0,3,7,960,0,98199,78,0
"13816",479,3,1,1480,10094,1,0,0,4,7,1480,0,98007,65,0
"13817",549,3,2,1560,5130,1,0,0,5,7,1150,410,98103,106,0
"13818",215,3,2,1100,33600,1,0,0,3,7,NA,0,98001,54,0
"13819",550,2,2,900,5750,1,0,2,3,7,900,0,NA,81,0
"13820",389,4,2,2400,7700,2,0,0,4,NA,1500,900,98133,94,0
"13821",447.5,3,2,2320,15024,2,0,0,3,8,2320,0,98045,31,0
"13822",540,5,3,2570,5590,1,0,NA,3,8,1580,990,98034,12,0
"13823",273.5,4,3,1300,9638,1,0,0,2,7,1300,0,98042,38,0
"13824",257,5,3,2930,10148,2,0,0,3,NA,2930,0,98059,19,0
"13825",199,2,1,720,7200,1,0,0,5,6,720,0,98058,78,0
"13826",339.1,4,NA,2350,10655,2,0,0,3,8,2350,0,98092,29,0
"13827",435,4,2,2940,7590,2,0,0,3,9,2940,0,98058,30,0
"13828",400,3,2,2020,3000,1,0,0,4,6,1010,1010,NA,111,0
"13829",356,2,1,1430,365904,1,0,0,3,7,1010,420,98065,30,0
"13830",395,3,1,950,6951,1,0,0,4,7,950,0,98125,71,0
"13831",575,2,1,1250,4320,1,0,0,4,7,850,400,98103,110,0
"13832",515,3,2,1300,5120,2,0,0,4,6,1300,0,98116,96,0
"13833",618.25,4,3,2520,3360,2,0,NA,4,8,1550,970,98115,90,0
"13834",245,3,2,1330,7125,2,0,0,3,7,1330,0,98034,53,0
"13835",690,3,3,2480,3240,2,0,0,3,9,1890,590,98112,92,0
"13836",465,5,2,3020,10010,1,0,0,3,7,1510,NA,98027,62,0
"13837",280,3,2,1770,8240,1,0,0,4,7,1240,530,98023,43,0
"13838",285,3,2,1930,6533,1,0,0,3,7,1230,700,98055,61,0
"13839",320,3,2,1650,7047,NA,0,0,3,7,1650,0,98038,27,0
"13840",355,4,3,2580,9601,NA,0,0,4,7,2130,450,98070,29,0
"13841",670,3,2,2570,10078,2,0,0,3,8,2570,0,98008,56,0
"13842",550,1,1,2880,7560,1,0,0,3,7,NA,1440,98126,96,1
"13843",765,4,3,2660,4500,2,0,0,NA,8,1860,800,98103,112,0
"13844",430,3,1,1560,5225,2,0,0,3,7,1260,300,98118,94,0
"13845",950,3,2,3080,NA,2,0,2,3,9,3080,0,98199,21,0
"13846",525,4,2,2540,7200,1,0,0,4,7,1270,1270,NA,74,0
"13847",300,NA,2,3080,8163,1,0,0,3,7,1580,1500,98030,36,0
"13848",345,3,3,2190,7258,2,0,0,3,8,2190,0,98003,21,0
"13849",838,3,4,2930,150945,2,0,0,3,8,2930,0,98058,49,1
"13850",1795,NA,3,2880,20274,1,0,3,4,9,1660,1220,98004,62,0
"13851",390,3,2,2160,98445,2,0,0,3,8,2160,0,98042,43,0
"13852",1150,3,2,2110,18815,2,0,0,5,7,NA,0,98075,42,0
"13853",295,4,2,1830,5720,2,0,0,3,7,1830,0,98030,18,0
"13854",775,4,4,3180,7650,2,0,0,3,8,2530,650,98115,101,0
"13855",380,3,2,1880,6047,2,0,0,3,8,1880,0,98038,28,0
"13856",550,3,1,1140,8180,1,0,0,3,7,1140,0,98005,62,0
"13857",199.9,5,2,1798,11232,1,0,0,3,7,1798,0,98001,54,0
"13858",329.9,3,2,1670,NA,2,0,0,5,7,1670,0,98118,113,0
"13859",898,3,2,2580,11060,1,0,0,3,8,2580,0,98005,57,0
"13860",875,4,2,3720,12384,1,0,2,5,8,1860,1860,98075,51,0
"13861",375,4,2,2790,7956,2,0,0,3,9,2790,0,98198,16,0
"13862",365,3,2,2190,5091,2,0,0,3,8,2190,0,98038,17,0
"13863",530,4,3,2280,2850,2,0,0,4,7,1540,740,98115,91,0
"13864",225.5,3,1,1100,5200,1,0,NA,4,6,1100,0,98042,52,0
"13865",318,4,2,2180,7000,1,0,NA,3,8,1680,500,98055,52,0
"13866",910,4,2,2770,9798,2,0,0,4,9,2770,0,98027,35,0
"13867",207,3,1,1980,18730,1,0,0,4,7,1280,700,98001,78,0
"13868",1886.7,5,4,4180,17935,2,0,0,3,11,NA,0,98004,17,0
"13869",624.5,6,3,3030,31920,1,0,0,4,8,1670,1360,98075,41,0
"13870",640,3,2,1690,1553,2,0,0,3,8,1690,0,98199,14,0
"13871",500,3,2,1990,65340,2,0,0,3,8,1990,0,98027,35,0
"13872",390,5,2,2250,8970,1,0,0,4,7,1500,750,98034,55,0
"13873",284,3,2,2080,2050,2,0,0,3,7,1550,530,98042,18,0
"13874",620,3,2,2460,41343,1,0,NA,4,8,2460,0,98027,33,0
"13875",306,3,2,2588,5702,2,0,0,3,8,2588,0,98042,13,0
"13876",495,4,2,2570,12039,1,0,0,3,8,1910,660,98074,43,0
"13877",499.95,3,2,2370,12753,2,0,0,3,7,2370,0,98019,20,0
"13878",330,3,1,1070,10563,1,0,0,3,7,1070,0,98072,52,0
"13879",665,3,2,1940,5820,2,0,0,5,7,1150,790,98107,NA,0
"13880",850,3,2,2650,2387,2,0,0,3,8,1830,820,98119,101,0
"13881",599.95,4,2,2290,6318,2,0,0,4,8,2290,0,98029,33,0
"13882",360,4,2,2050,9143,2,NA,0,3,8,2050,0,98166,29,0
"13883",699,3,2,2680,5497,2,0,0,3,9,2680,0,98052,20,0
"13884",475,3,2,1520,8100,1,0,0,NA,6,760,760,98117,76,0
"13885",575,3,2,2690,435600,NA,0,0,3,8,2690,0,98070,29,0
"13886",345,2,2,1180,844,2,0,0,3,7,990,190,98144,16,0
"13887",367.95,4,2,3030,9500,2,0,0,3,8,3030,0,98001,32,0
"13888",374.5,3,2,1400,11400,2,0,0,3,8,1400,0,98028,37,0
"13889",607.5,4,2,3000,8100,2,0,0,3,8,3000,0,98125,29,0
"13890",374,3,1,1200,9800,1,0,0,4,7,1200,0,98072,50,0
"13891",390,3,1,1000,6947,1,0,0,3,7,1000,0,NA,74,0
"13892",705,4,3,2740,5339,2,0,0,3,9,NA,0,98103,17,0
"13893",467,3,2,1990,4978,2,0,0,3,8,1990,0,98065,17,0
"13894",243.5,3,3,2110,7794,1,0,0,3,6,2110,0,98198,40,0
"13895",593,3,3,1830,1850,2,0,0,3,10,1690,140,98027,10,0
"13896",223,3,1,940,7980,1,0,0,3,6,940,0,98146,60,0
"13897",574,4,2,2980,10179,2,0,2,3,9,2980,0,98038,18,0
"13898",400,3,2,2260,11305,1,0,0,3,7,1130,1130,98055,35,NA
"13899",772,4,3,NA,70131,1,0,0,4,8,1750,1720,98005,59,0
"13900",593.777,3,2,1510,10450,1,0,0,4,7,1510,0,98052,57,0
"13901",539.5,4,4,2710,5722,2,0,0,4,8,2040,NA,98108,24,0
"13902",550,3,2,2080,2625,2,0,0,3,8,2080,0,98029,15,0
"13903",265,2,2,1860,10856,1,0,0,3,8,1260,600,98178,69,0
"13904",428,3,2,2120,9350,1,0,0,3,7,1280,840,98072,42,0
"13905",505,3,2,1110,8375,1,0,0,5,7,1110,0,98115,NA,0
"13906",925,5,NA,5190,12637,2,0,2,3,11,5190,0,98065,20,0
"13907",230,3,2,1520,15344,1,0,0,3,8,1520,0,98023,53,0
"13908",695,4,2,2650,9990,2,0,0,3,10,2650,0,98029,31,0
"13909",700,4,3,3350,7857,2,0,NA,3,9,3350,0,98065,17,0
"13910",712.5,3,NA,1770,2800,2,0,0,3,7,1770,0,98103,107,0
"13911",480,3,2,2200,4692,2,0,0,3,8,2200,0,98011,16,0
"13912",470,3,2,2000,NA,1,0,0,4,7,1300,700,98034,53,0
"13913",335,3,2,1730,15003,1,0,0,3,7,1150,580,98014,41,0
"13914",270,3,2,1300,7907,1,0,0,NA,7,900,400,98030,51,0
"13915",810,5,3,2950,67475,1,0,0,3,8,2530,420,98072,40,1
"13916",589,3,3,1720,954,3,0,0,3,8,1460,260,NA,15,0
"13917",415,2,1,880,4558,1,0,0,3,7,880,0,98115,70,0
"13918",197,4,2,1790,NA,1,0,0,3,7,1220,570,98058,42,0
"13919",235.5,3,2,1380,7600,1,0,0,NA,7,790,590,98003,50,0
"13920",460,3,2,1530,1840,2,0,0,3,8,1240,290,98144,13,0
"13921",572.5,5,2,2330,4947,1,0,0,4,8,1380,950,98136,66,0
"13922",302,5,2,1540,9629,1,0,0,4,7,1540,0,98059,61,0
"13923",870,3,2,NA,8630,2,0,0,4,10,2530,680,98033,31,0
"13924",485,3,1,1130,5758,1,0,0,3,7,960,170,98199,82,0
"13925",240,3,2,1460,7526,1,0,0,NA,7,1460,0,98003,53,0
"13926",383,3,2,1410,7215,1,0,0,3,7,1410,0,98034,54,0
"13927",750,4,3,1750,5080,2,0,0,3,8,1750,0,98122,118,0
"13928",409.95,2,2,1370,5125,1,0,0,5,6,1370,0,98103,77,0
"13929",246,3,2,1780,23819,1,0,0,3,7,1780,0,98168,68,0
"13930",860,4,2,1890,4500,2,0,0,5,7,1490,400,98115,84,0
"13931",339.95,3,2,1630,12295,2,0,0,4,7,1630,0,98058,36,0
"13932",315,5,2,2320,8100,1,0,0,4,7,1160,1160,98166,65,0
"13933",698,3,2,2580,4636,2,0,0,3,9,2580,0,98074,15,0
"13934",419,2,2,1470,2034,2,0,0,4,8,1470,0,98007,36,0
"13935",372,3,1,2298,10140,1,0,0,3,7,2298,0,98052,52,0
"13936",425,3,2,1960,4709,2,0,0,3,7,1960,0,98065,18,0
"13937",386.5,3,2,2950,8036,2,0,0,3,8,1950,1000,98125,58,0
"13938",348,2,1,670,7312,1,0,0,3,5,670,0,98125,79,0
"13939",754,5,4,3020,15305,2,0,0,3,10,2230,790,98040,43,0
"13940",269.95,4,3,2390,7309,2,0,0,4,7,2390,0,98002,77,1
"13941",891.5,3,2,3090,20785,2,0,0,4,10,3090,0,98075,30,0
"13942",349.95,4,2,1780,5000,1,0,0,5,7,890,890,98108,118,0
"13943",360,2,1,1420,81892,1,0,0,3,7,1180,240,98055,65,0
"13944",975,4,2,2420,15482,2,0,0,4,8,2420,0,98004,96,1
"13945",449.25,4,2,1480,3844,2,0,0,5,7,1480,0,98133,93,0
"13946",350,4,2,2190,3850,2,0,0,3,7,2190,0,98059,15,0
